customer_sk,customer_unique_id,customer_state,customer_region,recency_days,frequency_orders,monetary_value,avg_order_value,avg_review_score,customer_lifetime_days,rfm_score,customer_value,kmeans_cluster,segment_label,pca_1,pca_2
54539,bd879722dc92d795d57264b3c1e09f6a,SP,Sudeste,145,1,4483.28,1120.82,1.0,0,10,High Value,0,🛍️ High-Value Occasional,1.1488033735497056,8.356856041200738
68161,dff33bfc45ae0becc55ce9b50acd4073,AM,Norte,191,2,4462.87,182.25,2.5,152,13,VIP,2,🌟 Champions (VIP),8.077071721233715,3.642653302724228
27669,663e9fc2ff0fe9e5cf1f4427f321e75a,SP,Sudeste,427,1,4461.92,278.87,4.0,0,7,Medium Value,1,📊 Standard Customers,0.8029807702314039,5.077143098450842
5365,c646c8995fb6110b5af90f3452c8ae66,RS,Sul,57,1,4447.8,123.55,5.0,0,11,High Value,1,📊 Standard Customers,0.9614643579709099,4.341554189420452
52996,1579133af5d1fadd0e5e37ec439ed1ec,SP,Sudeste,118,1,4415.96,1103.99,5.0,0,10,High Value,1,📊 Standard Customers,1.1736181054339256,7.762249355593933
17578,3895f60f6e6a89e5cfb7b72ffdcdf7e0,BA,Nordeste,229,1,4408.08,1102.02,1.0,0,9,Medium Value,0,🛍️ High-Value Occasional,1.0811405373213978,8.224185148993236
94251,44a90aebe64383d8d551ddd72bac9274,RJ,Sudeste,182,1,4382.5,175.3,1.0,0,9,Medium Value,0,🛍️ High-Value Occasional,0.8611141356228184,4.9332396696810425
28244,3f01021289a4c54f1c984262f4ba625b,SP,Sudeste,341,1,4367.88,121.33,4.5,0,8,Medium Value,1,📊 Standard Customers,0.7880471979584186,4.351936152986656
81795,5fff3ec8fc85df5fe57190fd9b6543ed,PR,Sul,149,1,4351.75,174.07,5.0,0,10,High Value,1,📊 Standard Customers,0.9022218172800923,4.431489939470256
41022,b507103bd81e5d0dc3e6c3d50a732f36,MG,Sudeste,230,1,4345.5,173.82,3.0,0,9,Medium Value,0,🛍️ High-Value Occasional,0.8422249248314932,4.666709942681162
59789,60055ae4e5bdcbf7d567809728def6ed,SP,Sudeste,354,1,4309.64,1077.41,5.0,0,8,Medium Value,1,📊 Standard Customers,1.0164847078518018,7.593683467251961
27773,8eec3ba32330105307cf0eaad32f3f1b,RJ,Sudeste,119,1,4307.04,269.19,3.0,0,10,High Value,0,🛍️ High-Value Occasional,0.9153371948014067,4.942760139874546
74971,00adeda9b742746c0c66e10d00ea1b74,SP,Sudeste,295,1,4296.8,1074.2,1.0,0,8,Medium Value,0,🛍️ High-Value Occasional,1.011582549520016,8.018407770435944
64910,08d2c4fec63aa9ea247577680883926e,SC,Sul,133,1,4282.72,267.67,5.0,0,10,High Value,1,📊 Standard Customers,0.917432112031507,4.684106550287244
27494,cb26f33c1b5055d997cc798dc94790d5,PE,Nordeste,285,1,4281.75,475.75,5.0,0,8,Medium Value,1,📊 Standard Customers,0.8909957118445296,5.43880516537556
68272,539c2ff1d3e3c1e4c167dfc3df332f3c,RN,Nordeste,351,1,4250.0,170.0,4.0,0,8,Medium Value,1,📊 Standard Customers,0.7618936578831418,4.456193609110135
76165,bc50d0c6d5effaefb4d2423feda931d7,SP,Sudeste,119,1,4246.56,117.96,5.0,0,10,High Value,1,📊 Standard Customers,0.8772454362702409,4.1172487096429204
97275,dd3c1473dd2061e08c79e5b469454b05,PI,Nordeste,177,1,4207.0,168.28,4.0,0,10,High Value,1,📊 Standard Customers,0.8419396802219864,4.376059531247601
25697,c9ae1d598a33315fdace01e3bfefc5ea,SP,Sudeste,100,1,4198.32,116.62,3.0,0,10,High Value,0,🛍️ High-Value Occasional,0.8589096467190316,4.287623607222394
56789,edf81e1f3070b9dac83ec83dacdbb9bc,DF,Centro-Oeste,498,1,4194.76,4194.76,2.0,0,7,Medium Value,0,🛍️ High-Value Occasional,1.6899658557042392,18.791722188736536
68032,be09f3273b8ef531c15a9ea93d1b6280,SP,Sudeste,211,1,4194.24,65.54,4.0,0,9,Medium Value,1,📊 Standard Customers,0.7945087215607285,4.0069803507489254
27109,c5e913ed94ec2040210bbee0a7d10b1d,RJ,Sudeste,267,1,4183.38,116.205,1.0,0,9,Medium Value,0,🛍️ High-Value Occasional,0.7516083853201021,4.52693532386532
20831,fa562ef24d41361e476e748681810e1e,MG,Sudeste,153,1,4175.26,4175.26,5.0,0,10,High Value,1,📊 Standard Customers,1.8848214643369465,18.302015878571275
90987,ca27f3dac28fb1063faddd424c9d95fa,MG,Sudeste,31,1,4163.51,4163.51,4.0,0,11,High Value,1,📊 Standard Customers,1.9348802803186635,18.34323222398063
91009,83486a65903aefe02ed3bac7c23b5f65,SP,Sudeste,93,1,4150.96,1037.74,4.0,0,10,High Value,1,📊 Standard Customers,1.0955380141264714,7.357496349213618
2628,590b61a3122106e7fc89dcd7c66b1593,SP,Sudeste,344,1,4140.0,115.0,5.0,0,8,Medium Value,1,📊 Standard Customers,0.7318927200542066,4.029632193420472
66543,59b822e7c7304dced326064c6971efd7,PE,Nordeste,334,1,4138.88,258.68,2.0,0,8,Medium Value,0,🛍️ High-Value Occasional,0.7499464269354654,4.876087043586458
45186,fffcf5a5ff07b0908bd4e2dbc735a684,PE,Nordeste,447,1,4134.84,1033.71,5.0,0,7,Medium Value,1,📊 Standard Customers,0.9128184853500292,7.2687152735011
97979,4546caea018ad8c692964e3382debd19,SP,Sudeste,409,1,4118.31,9.34142857142857,1.0,0,7,Medium Value,0,🛍️ High-Value Occasional,0.6334230917477529,4.105065057385163
86931,de7aaf28dc616344f3b9549f1716d70c,BA,Nordeste,294,1,4103.75,164.15,5.0,0,8,Medium Value,1,📊 Standard Customers,0.7616898416336358,4.155536456054772
74165,7274ae148f7c9ce03c8bad60e976ed24,RJ,Sudeste,400,1,4085.92,255.37,1.0,0,7,Medium Value,0,🛍️ High-Value Occasional,0.693309174218465,4.933468430290089
64681,595e38fad1949e25468ad1c7c06924d0,MG,Sudeste,109,1,4080.58,83.27714285714286,5.0,0,10,High Value,1,📊 Standard Customers,0.8321054625361569,3.8166732687684535
26996,24764284d4d67f146daa546143e1d0d9,DF,Centro-Oeste,173,1,4060.8,112.8,1.0,0,10,High Value,0,🛍️ High-Value Occasional,0.7693952242850584,4.368942068199501
23285,5e713be0853d8986528d7869a0811d2b,PA,Norte,571,1,4042.74,4042.74,5.0,0,7,Medium Value,1,📊 Standard Customers,1.598478265228404,17.762783166208457
91664,58483a1c055dfb600f57c5b867174542,SP,Sudeste,85,1,4034.44,4034.44,5.0,0,11,High Value,1,📊 Standard Customers,1.849087178193743,17.645968714318585
25871,527f7f3237fb1397c459701bc765b6f0,PE,Nordeste,475,1,4034.16,1008.54,5.0,0,7,Medium Value,1,📊 Standard Customers,0.8665139055937419,7.077397520686924
77356,011875f0176909c5cf0b14a9138bb691,SP,Sudeste,529,1,4016.91,4016.91,5.0,0,7,Medium Value,1,📊 Standard Customers,1.6074051251166064,17.637659985233352
59311,019ac5580a897d52e5ed6f7ed89ade27,SP,Sudeste,357,1,4011.57,445.73,5.0,0,8,Medium Value,1,📊 Standard Customers,0.7780294760668287,5.05672919257198
48426,4bcd3e861302b9a73210348ebb7621ad,MG,Sudeste,345,1,3998.72,249.92,4.0,0,8,Medium Value,1,📊 Standard Customers,0.722813364559787,4.467911387219206
86344,74182c655b0270d9dde23ca43bb16a2e,GO,Centro-Oeste,350,1,3993.96,249.625,1.0,0,8,Medium Value,0,🛍️ High-Value Occasional,0.6950740880183248,4.807058074521704
19371,f0767ae738c3d90e7b737d7b8b8bb4d1,RJ,Sudeste,107,1,3979.55,3979.55,4.0,0,10,High Value,1,📊 Standard Customers,1.80177530361425,17.51293059680693
71605,522e244a96d13876c5bac4985a8d5075,PR,Sul,211,1,3974.04,110.39,1.0,0,9,Medium Value,0,🛍️ High-Value Occasional,0.7271770893410455,4.2740651735251705
60169,db9a58053c3f7ab8be9970e6b2186567,SP,Sudeste,106,1,3962.63,80.87142857142857,5.0,0,10,High Value,1,📊 Standard Customers,0.8035933526789408,3.6818851634025527
38136,070864e2a7406d03f7071e27dd46d21e,SP,Sudeste,531,1,3957.12,109.92,1.0,0,7,Medium Value,0,🛍️ High-Value Occasional,0.5550488216966131,4.306243168016865
26473,fcb9353836cb5b48b1ac7730e34f1a71,CE,Nordeste,168,1,3955.68,109.88,5.0,0,10,High Value,1,📊 Standard Customers,0.7768083296622509,3.786443606973739
48340,0aadc1d26d1c8b88a52c39a533ccea93,BA,Nordeste,274,2,3952.76,197.638,1.0,231,12,High Value,2,🌟 Champions (VIP),9.856222115947194,2.9423073298696285
87923,9e5284ac854802751a60f20a92504f7b,SP,Sudeste,351,1,3951.2,246.95,1.0,0,8,Medium Value,0,🛍️ High-Value Occasional,0.6831795924296319,4.752197911955195
70396,a3dc27d87234f862d7e61a0148c77fa9,SP,Sudeste,138,3,3947.31,57.14818181818182,5.0,49,14,VIP,2,🌟 Champions (VIP),8.94985837278608,2.4112614005822577
31031,98dbf8eb4655115b637a4932f71b0b72,PR,Sul,339,1,3943.0,157.72,5.0,0,8,Medium Value,1,📊 Standard Customers,0.6962835629812363,3.968725032467305
20865,95525127999a756443df590cc5aabe88,PB,Nordeste,59,1,3942.0,157.68,2.0,0,11,High Value,0,🛍️ High-Value Occasional,0.8189786319663196,4.266571631691302
79396,dc1ffd302d6ad854b190c4b9309c1283,SP,Sudeste,225,1,3932.5,157.3,1.0,0,9,Medium Value,0,🛍️ High-Value Occasional,0.721520616261455,4.396831414138657
9941,cfebf9a47331c80628dc9b07226646c0,MG,Sudeste,208,1,3891.25,155.65,5.0,0,9,Medium Value,1,📊 Standard Customers,0.7515081556468662,3.884996942530799
18977,12e92c0f870fc6941c2bfafae6357c4b,AC,Norte,34,1,3878.64,107.74,5.0,0,11,High Value,1,📊 Standard Customers,0.82726986964354,3.6749994776924293
2032,67913e95e07035bc67dcaa79ecd70cc9,MT,Centro-Oeste,321,1,3859.04,241.19,5.0,0,8,Medium Value,1,📊 Standard Customers,0.7062080138429431,4.169495730785592
64262,bb68ab36f08cea9dece50c4d5f63e1ca,MT,Centro-Oeste,59,1,3854.76,963.69,5.0,0,11,High Value,1,📊 Standard Customers,1.0282785673793737,6.6609551495555355
78901,7bbcad674e8c0ed95d070049efee7646,ES,Sudeste,114,1,3853.36,240.84,1.0,0,10,High Value,0,🛍️ High-Value Occasional,0.7814283958816909,4.587912509267993
53884,6e4b915600b4667fe31106674da00166,SP,Sudeste,406,1,3835.36,239.71,5.0,0,7,Medium Value,1,📊 Standard Customers,0.6553450150299642,4.152811162067562
48442,14cf3e40a2b5076d2d0384a7e68ca06f,DF,Centro-Oeste,23,1,3832.16,958.04,1.0,0,11,High Value,0,🛍️ High-Value Occasional,1.0082515545686337,7.070421926256299
67678,bc5e25094a7d51b6aee35236572e64f4,MG,Sudeste,215,1,3826.8,3826.8,5.0,0,9,Medium Value,1,📊 Standard Customers,1.6756648571887316,16.715956668731383
93477,c9f3502cccf5585cea25aa7de58f6cb5,SP,Sudeste,118,2,3822.72,150.0,4.5,210,14,VIP,2,🌟 Champions (VIP),9.398668852850763,2.314147417472612
20369,1dfbdc636de09adbcdbc3d34e15084f3,DF,Centro-Oeste,290,1,3814.12,238.3825,2.0,0,8,Medium Value,0,🛍️ High-Value Occasional,0.6866651734678129,4.451128411248807
11503,773ee7ce02151eee86443dbdb515e271,PR,Sul,127,1,3798.75,151.95,5.0,0,10,High Value,1,📊 Standard Customers,0.7699177066321329,3.760169416901183
9993,3fec1a05177762f279472253113d568a,PE,Nordeste,161,1,3792.59,3792.59,5.0,0,10,High Value,1,📊 Standard Customers,1.6866353060756767,16.550503534992753
13273,fdfc9e2e8e67be832f8ef6ca4e0f2be7,CE,Nordeste,156,1,3792.51,421.39,2.0,0,10,High Value,0,🛍️ High-Value Occasional,0.7985795588938727,5.049342504195778
78681,0209f290b5451d357308bc0e90521026,SP,Sudeste,38,1,3791.46,105.31833333333333,5.0,0,11,High Value,1,📊 Standard Customers,0.8027704809264335,3.5741209498955344
61087,01e123d7c7cedf12af483fc17258b9ce,RJ,Sudeste,82,1,3790.88,236.93,5.0,0,11,High Value,1,📊 Standard Customers,0.8133958318924202,4.043053738813941
40351,8e7c51c145cb77c82c1cc203dd683390,RJ,Sudeste,461,1,3763.12,235.195,5.0,0,7,Medium Value,1,📊 Standard Customers,0.6072997198254804,4.0687870224679985
30077,dd8c09f1b309c9ffc302c745550a9ff3,RJ,Sudeste,328,1,3758.88,234.93,2.0,0,8,Medium Value,0,🛍️ High-Value Occasional,0.6520533766562744,4.3862196163131655
42519,5f61b10d70849d46be5643b7453e1708,MA,Nordeste,693,1,3751.2,104.2,5.0,0,7,Medium Value,1,📊 Standard Customers,0.44899952802481463,3.6334324024715996
39602,5d09b0d82126457e2a8ebfb9c9a1ffc4,DF,Centro-Oeste,565,1,3736.22,3736.22,4.0,0,7,Medium Value,1,📊 Standard Customers,1.4382852630857916,16.47262103952283
97603,eaa192a5c3ec1fe7b69598646621fe63,AL,Nordeste,277,1,3727.2,232.95,5.0,0,8,Medium Value,1,📊 Standard Customers,0.6942226315239414,3.9927411830163586
22959,15fbc48df691e0ad51b0cf30d86392a2,SP,Sudeste,580,1,3674.32,918.58,5.0,0,7,Medium Value,1,📊 Standard Customers,0.6984344783461773,6.394408031507958
76525,5336f61f924dcb211eb237913264ba03,SP,Sudeste,308,1,3658.72,228.67,1.0,0,8,Medium Value,0,🛍️ High-Value Occasional,0.6279570166068104,4.368931724700805
36542,2fb4183605995aad1ff94ef572b91a21,SP,Sudeste,582,1,3642.4,227.65,5.0,0,7,Medium Value,1,📊 Standard Customers,0.5117592692396405,3.933090983891311
48519,93c25a6ad8dd65c386a6b1093b7dc642,SC,Sul,127,1,3630.25,145.21,1.0,0,10,High Value,0,🛍️ High-Value Occasional,0.6942861185518276,4.01597219203109
23081,d3383e8df3cd44cd351aecff92e34627,SP,Sudeste,108,1,3630.24,25.21,4.0,0,10,High Value,1,📊 Standard Customers,0.697243828216144,3.2468095298996764
42044,70ad91901ad4330af432978ff134fc6f,SP,Sudeste,163,2,3628.99,60.04181818181818,5.0,7,14,VIP,2,🌟 Champions (VIP),5.8282853262580545,2.839062978114211
23532,a35a5dd77ca1643b8f45340f5cd94606,PI,Nordeste,110,1,3617.37,401.93,3.0,0,10,High Value,0,🛍️ High-Value Occasional,0.781891525558969,4.671825264716662
92546,c143eafe10719dcc7dc0a855b2e3554d,RJ,Sudeste,189,2,3610.0,179.69333333333333,2.5,120,13,VIP,2,🌟 Champions (VIP),7.081143184022425,2.884205643281438
22478,03796b63235e0e0a299084988c662c7e,DF,Centro-Oeste,554,1,3602.47,3602.47,5.0,0,7,Medium Value,1,📊 Standard Customers,1.3842000712926856,15.743382288040356
5105,c7620313ad8f336ef1a86409c44858fb,RJ,Sudeste,69,1,3584.96,224.06,5.0,0,11,High Value,1,📊 Standard Customers,0.7654594458036742,3.776016585501417
44201,33aa7a655357393d343ab311ad339df0,MS,Centro-Oeste,183,1,3583.2,99.53,5.0,0,9,Medium Value,1,📊 Standard Customers,0.6732287637365206,3.355085510022685
23705,5dd2800b9657f7ba5673bac5210fe0a7,SP,Sudeste,468,1,3574.08,223.38,4.0,0,7,Medium Value,1,📊 Standard Customers,0.5454144108722816,3.941526834901871
37650,c11f76d3806da64a4c64ea47627444e2,RN,Nordeste,116,1,3568.4,892.1,1.0,0,10,High Value,0,🛍️ High-Value Occasional,0.8766428160446091,6.572395721130602
12601,59d66d72939bc9497e19d89c61a96d5f,SP,Sudeste,384,2,3559.99,1779.995,5.0,161,11,High Value,2,🌟 Champions (VIP),8.402774576581464,7.992073321076557
19157,22eecffbc2e4e56747eb329d96051962,RJ,Sudeste,65,1,3557.12,222.32,1.0,0,11,High Value,0,🛍️ High-Value Occasional,0.7283506639458359,4.198818474122765
48722,d0e64bc58be1c0f1763f60935d95766f,BA,Nordeste,40,1,3555.36,222.21,2.0,0,11,High Value,0,🛍️ High-Value Occasional,0.748941442081675,4.077683704523499
58798,d3bf48abdd573e74110b3e79d7b07ed1,GO,Centro-Oeste,361,1,3541.44,885.36,5.0,0,8,Medium Value,1,📊 Standard Customers,0.7715213362938674,6.100403329949444
21755,b3879dce6b4a3b94b748b6c9b567695e,CE,Nordeste,23,1,3536.8,884.2,4.0,0,11,High Value,1,📊 Standard Customers,0.9393310853356784,6.151393139870733
90243,2c3b08cf3584d8c0a81d9618a73aa219,SP,Sudeste,142,1,3526.46,3526.46,4.0,0,10,High Value,1,📊 Standard Customers,1.5537337875344872,15.44323896585493
23674,62b8761192c86f4ead06f4a433096a2b,SC,Sul,56,2,3508.09,187.922,5.0,58,15,VIP,2,🌟 Champions (VIP),5.694484921176022,2.810776215333234
894,06c18dc9dc7a01e3322f4e9245dac0ed,SP,Sudeste,146,1,3487.5,96.875,3.0,0,10,High Value,0,🛍️ High-Value Occasional,0.652135962847834,3.4672833207313882
66376,f6255a326ff4c43107bc0f42f433be94,MT,Centro-Oeste,278,1,3480.78,870.195,1.0,0,8,Medium Value,0,🛍️ High-Value Occasional,0.7641823517780907,6.428209983954294
25324,9160831db912b9fb5f89d075588d68a7,SP,Sudeste,100,1,3480.75,139.23,1.0,0,10,High Value,0,🛍️ High-Value Occasional,0.6695566382445702,3.8310717075296186
44636,74ac946f1e9d688ca07e592a8dc816ef,RS,Sul,296,1,3472.96,217.06,1.0,0,8,Medium Value,0,🛍️ High-Value Occasional,0.5848566979704758,4.12799385088493
40096,10811ce4adce690edaf95b2e8eb3845a,SP,Sudeste,176,1,3472.6,868.15,4.0,0,10,High Value,1,📊 Standard Customers,0.8389457151823821,6.0513082192272725
43870,72061fff095d8325b311ea24e2f4a2b5,MG,Sudeste,260,2,3469.36,87.475,3.0,7,13,VIP,2,🌟 Champions (VIP),5.728699642758428,3.0104899991353062
7467,4d32ae832a9e254bda80dac89fd37afb,SP,Sudeste,97,1,3467.4,866.85,4.0,0,10,High Value,1,📊 Standard Customers,0.8787331794219597,6.02838392871514
2526,a626420a40f09529d6dc67cc76e1b213,RS,Sul,35,1,3452.4,383.6,5.0,0,11,High Value,1,📊 Standard Customers,0.791190730463319,4.189610430106317
66677,397b44d5bb99eabf54ea9c2b41ebb905,RJ,Sudeste,73,4,3436.07,295.95714285714286,5.0,157,15,VIP,2,🌟 Champions (VIP),14.71236379971894,1.6690907413636562
32640,d233f180804b66001abae78d15d37d10,RJ,Sudeste,329,1,3420.36,855.09,5.0,0,8,Medium Value,1,📊 Standard Customers,0.7502679067206592,5.859672544877804
69203,92dcd4992a1c796d78efe76628436880,MG,Sudeste,266,1,3412.5,136.5,5.0,0,9,Medium Value,1,📊 Standard Customers,0.596571860252563,3.3163047364542697
23533,95a744604de66a2e40e18086e69be4f2,PB,Nordeste,54,1,3406.47,3406.47,5.0,0,11,High Value,1,📊 Standard Customers,1.5469962901832555,14.764543291834098
66818,aa1d9bb16c635762854fcd37dd575662,BA,Nordeste,477,1,3397.12,849.28,3.0,0,7,Medium Value,0,🛍️ High-Value Occasional,0.6494679217661867,6.0680925390002365
8826,18ac369326ec0aafe3ae0e397b14102b,TO,Norte,23,1,3376.08,375.12,5.0,0,11,High Value,1,📊 Standard Customers,0.7762357076022726,4.076439119294511
54676,525cda9909aa001ebed396f6e55eae01,SC,Sul,22,2,3371.82,594.3,4.5,25,15,VIP,2,🌟 Champions (VIP),5.216823445459331,4.323734860789655
48200,9832ae2f7d3e5fa4c7a1a06e9551bc61,RJ,Sudeste,127,3,3371.79,128.26125,2.6666666666666665,284,14,VIP,2,🌟 Champions (VIP),14.417581231609079,1.1243667232310557
49767,ce3fe361f9e68bf0a813baaae1334d01,MG,Sudeste,14,1,3351.35,3351.35,4.0,0,11,High Value,1,📊 Standard Customers,1.532075278032914,14.62039943339488
6417,7b4a91076722dc7d9922d8645b65ff89,MG,Sudeste,104,1,3346.11,371.79,5.0,0,10,High Value,1,📊 Standard Customers,0.7254229115531883,4.045894794246521
14662,0e1e99d27fe5ed6a7feaa7072343506c,BA,Nordeste,282,1,3328.0,208.0,4.0,0,8,Medium Value,1,📊 Standard Customers,0.577506102263231,3.594772267873583
48858,7b9b082ceaa61d7bc565cdad86597669,SP,Sudeste,118,1,3323.88,369.32,5.0,0,10,High Value,1,📊 Standard Customers,0.7118938891000078,4.015767539681291
40896,401a006331c06b4b0c8830f87c13eb6a,RJ,Sudeste,406,1,3308.64,206.79,4.0,0,7,Medium Value,1,📊 Standard Customers,0.5073435161357901,3.589968837521223
27442,7a96eb0a685f5c19b7dad29fc802aa64,RS,Sul,255,1,3297.4,3297.4,5.0,0,9,Medium Value,1,📊 Standard Customers,1.3863169974374825,14.297539846346599
29442,eca61ae704cc5ecddd7a6e558b6f04b1,PR,Sul,152,1,3293.1,365.9,5.0,0,10,High Value,1,📊 Standard Customers,0.6854983477822958,3.976422512428002
79103,6abd878bb355f29f91678a8c7512da0d,CE,Nordeste,233,1,3291.6,205.725,1.0,0,9,Medium Value,0,🛍️ High-Value Occasional,0.5696663105718248,3.884448090571037
7460,ae4b37b37bb22e37fe34ada808837207,DF,Centro-Oeste,441,1,3286.08,821.52,1.0,0,7,Medium Value,0,🛍️ High-Value Occasional,0.6175635289633659,6.075878692303413
72275,03fe4b83d144beca992a5e3cffbdb5e6,RJ,Sudeste,231,1,3285.08,821.27,1.0,0,9,Medium Value,0,🛍️ High-Value Occasional,0.727355337067795,6.039885462504679
98893,ac95cdab584cac0e86ce97a5399ecf79,MG,Sudeste,143,2,3284.36,147.68666666666667,3.0,79,14,VIP,2,🌟 Champions (VIP),6.040478944555999,2.566786965787741
74821,13fe2bd5cd6f09642f395ae04faa6b66,SP,Sudeste,204,1,3277.28,204.83,5.0,0,9,Medium Value,1,📊 Standard Customers,0.6128674459638492,3.4020542475644024
37727,74092b9d4919431b8b4c02fd8569bccd,PB,Nordeste,75,1,3271.08,817.77,5.0,0,11,High Value,1,📊 Standard Customers,0.8365544765021371,5.528089515923447
60510,616ffe00f60a62eeabb276603a7971f8,DF,Centro-Oeste,81,1,3266.46,90.73333333333333,1.0,0,11,High Value,0,🛍️ High-Value Occasional,0.6135147796974337,3.428956863301645
66517,5e9b9a8a03e7eb90d53d2ef2592b7d53,SC,Sul,271,1,3258.24,362.02666666666664,1.0,0,8,Medium Value,0,🛍️ High-Value Occasional,0.5815966879595287,4.404181126661145
32176,7c3bbffb69459f6a3663d85b707cd681,RJ,Sudeste,278,1,3246.48,90.18,5.0,0,8,Medium Value,1,📊 Standard Customers,0.5368948407935229,2.97836641883951
26562,b5d5805f04ae037ef5de0d12fbed7bab,RJ,Sudeste,373,1,3235.68,808.92,5.0,0,8,Medium Value,1,📊 Standard Customers,0.6691897352552889,5.507539823042356
11716,026cc430843b605b4b5515751f4fe5d3,MG,Sudeste,57,1,3235.52,202.22,4.0,0,11,High Value,1,📊 Standard Customers,0.6708870345649252,3.4393108784398403
57948,62b1b62058c7572c90f08ec692ff0533,SC,Sul,72,1,3222.25,128.89,5.0,0,11,High Value,1,📊 Standard Customers,0.6488034453972715,3.0551220033635778
84519,22f6af8201369f9eb96592db3142b9c2,SE,Nordeste,196,2,3220.48,100.64,3.0,63,13,VIP,2,🌟 Champions (VIP),5.620432016950979,2.4237723932257533
49073,bbeb907759ef5fc169099af3c88d535d,SC,Sul,124,1,3209.72,3209.72,5.0,0,10,High Value,1,📊 Standard Customers,1.4105534033563887,13.87468462490831
615,031cc9f0c34aac1349d8a7fca3814d70,RJ,Sudeste,315,1,3206.0,128.24,5.0,0,8,Medium Value,1,📊 Standard Customers,0.517168443782223,3.0748982142040515
13983,dc38b31bbf7da8165b8daff2dee40329,SP,Sudeste,527,1,3199.5,127.98,5.0,0,7,Medium Value,1,📊 Standard Customers,0.404323212266197,3.1014215414917303
59031,9623ec4ab37232534cb3a90ea0fcd8b9,SP,Sudeste,14,1,3196.0,127.84,4.0,0,11,High Value,1,📊 Standard Customers,0.6644349462884351,3.1288382336578455
75811,6f00d356a4be20527662aaf12116baab,PE,Nordeste,282,1,3184.55,3184.55,2.0,0,8,Medium Value,0,🛍️ High-Value Occasional,1.2910993692098385,14.12946239962569
71853,b43fa872bef5450df02d9ee898d21f0a,SP,Sudeste,294,1,3184.5,127.38,3.0,0,8,Medium Value,0,🛍️ High-Value Occasional,0.5066849373620863,3.27516613076732
15117,46450c74a0d8c5ca9395da1daac6c120,SC,Sul,36,1,3184.34,3184.34,1.0,0,11,High Value,0,🛍️ High-Value Occasional,1.4120232188244977,14.20343293299898
65872,53fb3435773a4690e56010b169ee2820,MG,Sudeste,201,1,3155.82,3155.82,5.0,0,9,Medium Value,1,📊 Standard Customers,1.342857041063348,13.640281381901893
3896,895617ab63a9ad8881d9470f7427cd25,PR,Sul,328,1,3126.5,3126.5,5.0,0,8,Medium Value,1,📊 Standard Customers,1.2614056300227252,13.526572791491011
